"Year","Month","Day","H2a","H7a","H8a","H10","H21a"
2010,4,25,5.564,0.003802,6.404,-0.007161,10.4
2010,4,29,5.786,0.004574,6.406,-0.0009222,10.38
2010,5,3,5.606,0.008111,6.385,-0.006571,10.42
2010,5,7,5.436,0.005978,6.377,-0.004598,10.81
2010,5,11,5.462,0.006599,6.369,-0.002859,11.21
2010,5,15,5.36,0.005364,6.346,-0.005842,11.12
2010,5,19,5.348,0.004336,6.358,-0.001408,11.44
2010,5,23,5.49,0.006232,6.351,-0.00363,11.16
2010,5,27,5.541,0.003659,6.352,-0.001382,11.58
2010,5,31,5.62,0.005602,6.374,-0.004378,11.8
2010,6,4,5.696,0.004116,6.377,-0.00255,11.95
2010,6,8,5.742,0.004908,6.406,-0.001641,12.49
2010,6,12,5.716,0.00574,6.395,-0.002903,12.78
2010,6,16,5.345,0.005699,6.392,-0.003281,12.34
2010,6,20,5.295,0.005929,6.396,-0.00106,12.81
2010,6,24,5.379,0.004632,6.388,-0.0001285,12.78
2010,6,28,5.458,0.004077,6.393,-0.00073,13.35
2010,7,2,5.588,0.003444,6.372,0.001802,14.1
2010,7,6,5.561,0.001803,6.351,0.001371,13.79
2010,7,10,5.593,0.001288,6.321,0.004225,14.64
2010,7,14,5.684,0.0009503,6.314,-0.0004378,14.03
2010,7,18,5.841,0.001619,6.305,-0.00215,13.77
2010,7,22,5.847,0.0002464,6.254,-0.0009139,13.72
2010,7,26,6.099,-0.001416,6.249,0.003258,13.53
2010,7,30,6.398,-0.0007748,6.299,0.00436,12.15
2010,8,3,6.288,-2.897e-05,6.281,0.004297,12.69
2010,8,7,6.191,0.0001029,6.255,0.005551,12.85
2010,8,11,6.186,0.0003836,6.221,0.00487,14.27
2010,8,15,6.259,0.0003769,6.2,0.005114,14.6
2010,8,19,6.175,0.0004629,6.192,0.003884,14.4
2010,8,23,6.221,0.000587,6.194,0.0023,14.5
2010,8,27,6.2,0.0005277,6.186,0.002786,14.51
2010,8,31,6.312,0.0003969,6.165,0.003728,14.35
2010,9,4,6.477,0.0005339,6.16,0.002168,14.49
2010,9,8,6.301,0.001109,6.156,0.00265,14.52
2010,9,12,6.321,0.001097,6.154,0.004713,14.78
2010,9,16,6.386,0.002797,6.183,0.003762,14.12
2010,9,20,6.488,0.001978,6.17,0.003748,14.95
2010,9,24,6.523,0.002115,6.167,0.002197,15.46
2010,9,28,6.566,0.002613,6.174,0.001994,15.82
2010,10,2,6.572,0.003153,6.168,0.001423,15.74
2010,10,6,6.482,0.003449,6.165,7.555e-05,15.03
2010,10,10,6.639,0.002658,6.181,0.002884,15.08
2010,10,14,6.502,0.003051,6.174,0.0009961,14.79
2010,10,18,6.505,0.003173,6.165,0.0006676,14.24
2010,10,22,6.55,0.002819,6.158,0.001502,14.12
2010,10,26,6.861,0.003074,6.165,0.0003828,13.64
2010,10,30,6.877,0.002918,6.171,0.001474,13.44
2010,11,3,6.913,0.004114,6.179,-0.0004949,13.31
2010,11,7,6.925,0.004814,6.184,0.0007883,13.15
2010,11,11,6.867,0.006093,6.175,0.003476,12.68
2010,11,15,6.512,0.004634,6.175,0.001519,12.5
2010,11,19,6.455,0.004651,6.156,0.006525,12.52
2010,11,23,6.38,0.006489,6.129,0.008549,11.78
2010,11,27,6.315,0.006062,6.117,0.003531,11.29
2010,12,1,6.35,0.006333,6.117,0.003581,11.13
2010,12,5,6.372,0.005122,6.121,0.004532,10.92
2010,12,9,6.607,0.006718,6.143,0.005423,10.87
2010,12,13,6.667,0.007672,6.156,0.0009448,11.04
2010,12,17,6.702,0.006978,6.179,0.005677,11
2010,12,21,6.879,0.007875,6.18,0.009781,10.63
2010,12,25,7.122,0.008126,6.183,0.00641,10.32
2010,12,29,6.934,0.01046,6.168,-0.0008797,10.37
2011,1,2,6.451,0.01015,6.18,0.001224,10.18
2011,1,6,6.335,0.01088,6.192,0.00106,10.06
2011,1,10,6.258,0.01158,6.197,0.0004568,9.77
2011,1,14,6.349,0.01114,6.202,0.005498,9.345
2011,1,18,6.373,0.01272,6.22,0.005446,10.36
2011,1,22,6.074,0.0124,6.233,0.004372,10.19
2011,1,26,6.093,0.01205,6.257,0.003544,10
2011,1,30,6.189,0.01323,6.27,0.001319,9.817
2011,2,3,6.128,0.01211,6.283,-0.0009409,9.794
2011,2,7,6.068,0.01195,6.297,0.0002723,10.08
2011,2,11,5.868,0.01059,6.304,0.001137,9.918
2011,2,15,6.093,0.01099,6.295,0.005539,9.749
2011,2,19,6.103,0.01159,6.28,0.006326,9.638
2011,2,23,6.048,0.0115,6.259,0.006026,9.443
2011,2,27,5.971,0.01069,6.248,0.007034,9.083
2011,3,3,6.127,0.01011,6.251,0.007198,9.156
2011,3,7,6.073,0.009924,6.259,0.004206,9.145
2011,3,11,6.055,0.01006,6.26,0.005195,9.178
2011,3,15,6.174,0.009172,6.257,0.007905,9.297
2011,3,19,6.112,0.009599,6.247,0.01011,9.198
2011,3,23,6.082,0.007487,6.253,0.01124,9.154
2011,3,27,6.259,0.008341,6.257,0.01279,9.335
2011,3,31,6.144,0.007967,6.25,0.01004,9.495
2011,4,4,5.889,0.006164,6.261,0.01233,9.563
2011,4,8,5.713,0.00609,6.268,0.01472,9.514
2011,4,12,5.693,0.005783,6.283,0.01477,9.454
2011,4,16,5.882,0.007093,6.298,0.01227,9.511
2011,4,20,5.703,0.006773,6.302,0.00992,9.712
2011,4,24,5.683,0.006303,6.322,0.01027,9.878
2011,4,28,5.678,0.007807,6.341,0.008293,10.05
2011,5,2,5.546,0.006419,6.351,0.00561,10.17
2011,5,6,5.669,0.004726,6.38,0.01103,10.4
2011,5,10,5.662,0.005375,6.392,0.01159,10.64
2011,5,14,5.722,0.005355,6.409,0.01001,10.85
2011,5,18,5.872,0.004527,6.414,0.01039,11.43
2011,5,22,5.823,0.006082,6.422,0.006855,11.73
2011,5,26,5.798,0.004768,6.424,0.006518,11.67
2011,5,30,5.87,0.004768,6.433,0.005462,11.9
2011,6,3,5.886,0.003737,6.434,0.005136,12.49
2011,6,7,5.892,0.004116,6.433,0.004387,12.92
2011,6,11,5.887,0.005209,6.437,0.000413,12.95
2011,6,15,5.815,0.00526,6.444,-0.0002816,12.9
2011,6,19,5.746,0.003921,6.456,0.001457,12.86
2011,6,23,5.853,0.004282,6.47,0.001314,13.62
2011,6,27,5.938,0.004061,6.491,0.0001075,13.93
2011,7,1,6.241,0.003732,6.515,0.001495,14.59
2011,7,5,6.255,0.003017,6.527,-0.0002015,14.71
2011,7,9,6.402,0.002454,6.557,0.002289,14.31
2011,7,13,6.602,0.003621,6.567,0.003823,14.8
2011,7,17,6.735,0.003572,6.586,0.002368,15.52
2011,7,21,6.707,0.004412,6.585,7.371e-05,15.74
2011,7,25,6.804,0.002141,6.604,-0.0004307,15.75
2011,7,29,6.75,0.001117,6.609,-5.808e-05,15.36
2011,8,2,6.814,0.001319,6.581,5.457e-05,15.33
2011,8,6,6.873,0.001218,6.611,-0.003505,15.8
2011,8,10,6.881,-0.0008496,6.611,-0.003346,15.59
2011,8,14,6.821,-0.002623,6.627,0.0005311,16.18
2011,8,18,6.949,-0.0005413,6.628,-0.001086,16.37
2011,8,22,7.035,-0.0009029,6.638,-0.001361,16.2
2011,8,26,7.097,-0.0005004,6.657,-0.002094,16.77
2011,8,30,6.9,0.0001563,6.643,-0.004131,16.51
2011,9,3,6.636,-0.0007755,6.631,-0.003977,15.87
2011,9,7,6.622,0.001297,6.617,-0.002198,15.96
2011,9,11,6.708,0.001078,6.614,-0.003121,16.09
2011,9,15,6.697,0.001079,6.618,-0.0008839,16.13
2011,9,19,6.753,0.0005903,6.61,-0.001504,16.24
2011,9,23,6.779,-0.0002614,6.615,-0.0001025,16.65
2011,9,27,6.89,-0.0001835,6.623,-0.0006036,16.58
2011,10,1,6.922,-0.001016,6.615,-0.001679,16.21
2011,10,5,7.029,0.0002503,6.593,-0.0008079,15.5
2011,10,9,6.875,0.000373,6.585,-0.001651,15.3
2011,10,13,6.81,0.0002763,6.575,-0.001381,15.28
2011,10,17,6.761,0.0004856,6.575,-0.001252,15.05
2011,10,21,6.805,0.001576,6.588,0.0003836,14.81
2011,10,25,6.536,0.001305,6.588,0.00218,14.25
2011,10,29,6.604,0.001101,6.611,0.007401,13.78
2011,11,2,6.595,0.00243,6.607,0.005678,13.48
2011,11,6,6.563,0.002252,6.601,0.009071,12.81
2011,11,10,6.551,0.002595,6.615,0.003892,12.68
2011,11,14,6.542,0.003195,6.623,0.001225,12.47
2011,11,18,6.554,0.003452,6.609,0.002917,12.25
2011,11,22,6.693,0.003855,6.601,0.004542,11.87
2011,11,26,6.815,0.004447,6.581,0.001149,11.67
2011,11,30,6.516,0.004391,6.586,0.0005045,11.55
2011,12,4,5.976,0.003364,6.578,0.001086,11.08
2011,12,8,6.039,0.001584,6.584,0.005016,10.67
2011,12,12,6,0.002401,6.579,0.00436,10.46
2011,12,16,6.085,0.001274,6.591,0.005972,10.14
2011,12,20,6.066,0.001357,6.587,0.00639,10.09
2011,12,24,6.089,0.000184,6.595,0.00778,9.842
2011,12,28,6.276,0.001597,6.581,0.007946,9.803
2012,1,1,6.349,0.001519,6.566,0.008423,9.906
2012,1,5,6.346,0.001194,6.566,0.01076,9.876
2012,1,9,6.297,0.00297,6.578,0.01021,9.994
2012,1,13,6.205,0.003058,6.596,0.01051,9.836
2012,1,17,6.377,0.00406,6.585,0.009076,9.356
2012,1,21,6.615,0.004626,6.562,0.008838,9.348
2012,1,25,6.577,0.00431,6.556,0.006167,9.376
2012,1,29,6.414,0.004701,6.551,0.0033,9.302
2012,2,2,6.415,0.004464,6.571,0.003026,9.476
2012,2,6,6.393,0.003926,6.58,0.003028,9.589
2012,2,10,6.487,0.003287,6.589,0.003643,9.569
2012,2,14,6.477,0.003856,6.565,0.001396,9.401
2012,2,18,6.257,0.003354,6.547,-0.0002129,9.096
2012,2,22,6.117,0.002195,6.526,-0.00017,9.33
2012,2,26,5.838,0.001967,6.497,-0.001521,9.15
2012,3,1,5.766,0.000678,6.495,0.001663,8.723
2012,3,5,5.888,0.0006366,6.492,-4.37e-05,8.844
2012,3,9,5.761,9.954e-05,6.485,-0.002134,8.777
2012,3,13,5.987,-0.001111,6.479,0.001796,8.75
2012,3,17,6.183,-0.001152,6.462,0.003741,8.809
2012,3,21,6.057,-0.001244,6.434,0.004012,8.749
2012,3,25,6.083,-0.001229,6.42,0.006065,8.773
2012,3,29,6.314,0.0003336,6.426,0.00841,8.918
2012,4,2,6.416,0.002132,6.42,0.00945,9.01
2012,4,6,6.134,0.002912,6.419,0.008522,9.027
2012,4,10,6.037,0.001375,6.436,0.008447,9.292
2012,4,14,6.109,0.002794,6.454,0.0109,9.587
2012,4,18,6.05,0.003411,6.463,0.009824,9.803
2012,4,22,6,0.003109,6.473,0.01099,10.72
2012,4,26,6.023,0.001838,6.484,0.0126,10.48
2012,4,30,5.917,0.003878,6.487,0.01036,10.2
2012,5,4,5.837,0.003018,6.492,0.01102,10.08
2012,5,8,5.754,0.003937,6.495,0.008402,10.48
2012,5,12,5.602,0.003007,6.517,0.008018,10.84
2012,5,16,5.748,0.00415,6.534,0.008273,11.36
2012,5,20,5.751,0.003327,6.543,0.004652,11.27
2012,5,24,5.761,0.002462,6.546,0.008404,11.64
2012,5,28,5.694,0.002252,6.54,0.007978,11.8
2012,6,1,5.723,0.003539,6.545,0.004815,12.73
2012,6,5,5.845,0.003101,6.555,0.004379,12.71
2012,6,9,5.956,0.004354,6.556,0.003776,12.69
2012,6,13,6.01,0.002801,6.571,0.005462,12.45
2012,6,17,6.014,0.002003,6.605,0.009149,12.77
2012,6,21,6.101,0.002439,6.629,0.01102,13.4
2012,6,25,6.223,0.003117,6.63,0.007687,13.88
2012,6,29,6.28,0.003519,6.627,0.004473,14.72
2012,7,3,6.504,0.003736,6.642,0.001761,14.6
2012,7,7,6.428,0.002764,6.643,-0.0009476,14.76
2012,7,11,6.466,0.003239,6.643,-0.003762,14.21
2012,7,15,6.312,0.002922,6.625,-0.003087,14.43
2012,7,19,6.472,0.002499,6.626,0.001108,14.88
2012,7,23,6.636,0.003921,6.632,-0.003412,15.05
2012,7,27,6.664,0.002632,6.65,-0.001485,14.35
2012,7,31,6.789,0.004459,6.659,-0.002912,15.38
2012,8,4,6.744,0.003216,6.651,-0.002961,15.6
2012,8,8,6.839,0.00505,6.659,-0.001103,16.16
2012,8,12,6.765,0.00354,6.662,-0.003001,15.58
2012,8,16,6.863,0.003863,6.665,0.001918,15.56
2012,8,20,6.962,0.00599,6.664,-0.001204,16.2
2012,8,24,6.903,0.005726,6.677,-0.003675,15.78
2012,8,28,6.973,0.006254,6.678,-0.001465,15.78
2012,9,1,7.008,0.007696,6.676,-0.006407,15.83
2012,9,5,6.974,0.00548,6.667,-0.006365,15.55
2012,9,9,7.109,0.004928,6.668,-0.00314,15.77
2012,9,13,6.993,0.004844,6.658,-0.006712,15.14
2012,9,17,7.024,0.004948,6.654,-0.004603,15.29
2012,9,21,7.073,0.004968,6.644,-0.006052,15.44
2012,9,25,6.887,0.004499,6.643,-0.007641,15.16
2012,9,29,6.87,0.004137,6.644,-0.007357,14.81
2012,10,3,7.057,0.003713,6.658,-0.007764,14.26
2012,10,7,7.048,0.004857,6.645,-0.006594,14
2012,10,11,7.032,0.00477,6.634,-0.006581,14.1
2012,10,15,7.158,0.003685,6.63,-0.003077,14.1
2012,10,19,7.102,0.003743,6.638,-0.003543,14.14
2012,10,23,7.142,0.003913,6.634,-0.0014,13.5
2012,10,27,7.15,0.005064,6.621,-0.004199,13.08
2012,10,31,7.195,0.003882,6.607,-0.004728,13.22
2012,11,4,7.196,0.003912,6.596,-0.002772,13.45
2012,11,8,7,0.004518,6.587,-0.003214,13.39
2012,11,12,6.981,0.005345,6.574,-0.004381,12.84
2012,11,16,6.963,0.004425,6.573,-0.006119,12.77
2012,11,20,7.202,0.004233,6.566,-0.002514,12.34
2012,11,24,7.172,0.003975,6.554,-0.003502,12.04
2012,11,28,7.027,0.001575,6.554,-0.0004399,11.88
2012,12,2,7.5,0.002316,6.553,0.002283,11.94
2012,12,6,7.131,0.001885,6.507,0.002643,11.66
2012,12,10,6.619,0.002084,6.519,0.002142,11.38
2012,12,14,6.537,-0.0001738,6.537,0.009268,11.26
2012,12,18,6.684,0.001133,6.542,0.009675,10.98
2012,12,22,6.888,0.001514,6.523,0.009448,10.49
2012,12,26,6.797,0.001217,6.519,0.008939,10.36
2012,12,30,6.357,0.001264,6.522,0.008993,10.32
2013,1,3,6.316,0.0002659,6.536,0.007248,10.31
2013,1,7,6.291,0.001544,6.549,0.004695,10.12
2013,1,11,6.204,0.002151,6.552,0.004412,9.971
2013,1,15,6.098,0.0007615,6.551,0.003282,10.18
2013,1,19,6.159,0.0007322,6.559,0.003081,10.1
2013,1,23,6.218,0.001943,6.567,0.00115,9.677
2013,1,27,6.334,0.002036,6.577,0.001258,9.554
2013,1,31,6.215,0.002782,6.578,-0.0006168,9.676
2013,2,4,6.254,0.001022,6.588,0.001364,9.722
2013,2,8,6.275,0.002852,6.585,-4.474e-05,9.453
2013,2,12,6.167,0.001006,6.592,-0.0006953,9.314
2013,2,16,6.28,0.0009407,6.602,0.00164,9.389
2013,2,20,6.227,0.002113,6.587,0.0008852,9.245
2013,2,24,6.116,0.002011,6.579,-0.002053,9.02
2013,2,28,6.112,0.001136,6.581,-9.644e-05,8.949
2013,3,4,6.213,0.00141,6.586,0.0003438,9.116
2013,3,8,6.25,0.0009602,6.594,0.001521,9.315
2013,3,12,6.112,0.001727,6.587,-0.002061,8.771
2013,3,16,6.069,0.001087,6.588,-0.001171,9.24
2013,3,20,6.004,0.000759,6.594,-0.0008319,9.333
2013,3,24,5.897,0.001237,6.596,-0.0001961,9.253
2013,3,28,5.858,7.957e-05,6.594,0.003512,9.816
2013,4,1,5.943,0.001035,6.595,0.002258,10.07
2013,4,5,6.044,0.001513,6.587,0.0006228,9.629
2013,4,9,6.191,0.001734,6.581,0.001588,9.879
2013,4,13,5.782,0.0001837,6.575,0.004038,9.935
2013,4,17,5.559,8.5e-06,6.57,0.008789,9.906
2013,4,21,5.505,-0.0003226,6.576,0.01067,10.34
2013,4,25,5.528,-0.0003049,6.581,0.01003,10.44
2013,4,29,5.734,0.00282,6.59,0.004019,10.63
2013,5,3,5.692,0.001484,6.591,0.000905,10.83
2013,5,7,5.778,0.001307,6.586,0.004412,11.68
2013,5,11,5.859,0.002354,6.58,-0.001676,11.9
2013,5,15,5.905,0.002937,6.579,-0.003365,12.16
2013,5,19,5.894,0.002498,6.573,-0.001454,12.54
2013,5,23,5.909,0.002873,6.552,0.002468,11.79
2013,5,27,5.892,0.002404,6.535,0.004239,11.85
2013,5,31,5.983,0.002653,6.545,0.005403,12.79
2013,6,4,5.712,0.001178,6.553,0.006607,12.8
2013,6,8,5.897,0.001349,6.569,0.01055,13.11
2013,6,12,5.962,0.00113,6.564,0.008602,12.94
2013,6,16,6.024,0.001401,6.568,0.006217,13.59
2013,6,20,6.102,0.001911,6.566,0.007474,14.21
2013,6,24,6.107,0.0007746,6.562,0.007677,14.65
2013,6,28,6.275,0.001034,6.561,0.008185,14.94
2013,7,2,6.277,0.001107,6.576,0.004649,15.86
2013,7,6,6.186,0.001077,6.603,0.00452,15.4
2013,7,10,6.256,5.056e-05,6.602,0.004843,14.79
2013,7,14,6.335,0.0001017,6.598,0.001941,14.58
2013,7,18,6.517,0.0007218,6.604,0.00345,14.88
2013,7,22,6.462,0.0006547,6.605,0.003057,14.41
2013,7,26,6.647,6.821e-05,6.595,0.004191,14.48
2013,7,30,6.621,0.0008828,6.603,0.002551,14.51
2013,8,3,6.644,0.002637,6.606,0.002789,14.88
2013,8,7,6.582,0.001515,6.6,0.001019,14.7
2013,8,11,6.65,0.00207,6.601,-0.0005039,15.82
2013,8,15,6.698,0.002782,6.602,-0.001662,16.52
2013,8,19,6.739,0.003306,6.586,-0.001015,17.01
2013,8,23,6.715,0.002658,6.587,0.0007301,16.43
2013,8,27,6.761,0.003881,6.589,-0.0006921,16.83
2013,8,31,6.832,0.003455,6.601,-0.0009368,17.43
2013,9,4,6.897,0.004434,6.616,0.001295,17.83
2013,9,8,6.787,0.005155,6.627,-0.0009627,17.78
2013,9,12,6.813,0.003628,6.647,0.001537,17.53
2013,9,16,6.872,0.005333,6.658,-0.002093,17.61
2013,9,20,6.769,0.005771,6.666,-0.005821,17.47
2013,9,24,6.839,0.006333,6.662,-0.005187,17.19
2013,9,28,6.73,0.006681,6.643,-0.006028,16.21
2013,10,2,6.81,0.006482,6.639,-0.006419,15.75
2013,10,6,6.544,0.004868,6.624,-0.006473,15.55
2013,10,10,6.352,0.004745,6.605,-0.005584,14.88
2013,10,14,6.362,0.003642,6.615,-0.006225,14.55
2013,10,18,6.475,0.00257,6.616,-0.00453,14.32
2013,10,22,6.599,0.001896,6.611,-0.003425,14.14
2013,10,26,6.791,0.001516,6.6,-0.002554,13.75
2013,10,30,6.852,0.0005507,6.594,0.0004318,13.33
2013,11,3,6.858,0.000415,6.589,0.002535,13.03
2013,11,7,6.681,0.000159,6.58,0.004209,12.74
2013,11,11,6.819,0.001491,6.602,0.003431,12.8
2013,11,15,6.826,0.003505,6.608,-0.002115,12.69
2013,11,19,6.788,0.002824,6.608,-0.002819,12.34
2013,11,23,6.836,0.002227,6.605,-0.003985,11.97
2013,11,27,6.884,0.003341,6.608,-0.005003,11.85
2013,12,1,6.945,0.0046,6.612,-0.008362,11.61
2013,12,5,6.444,0.005116,6.581,-0.005895,11.04
2013,12,9,6.293,0.004417,6.557,-0.003017,10.51
2013,12,13,6.385,0.003879,6.555,-0.0008851,10.31
2013,12,17,6.409,0.004098,6.545,-0.001608,10.47
2013,12,21,6.163,0.003882,6.539,4.384e-05,10.12
2013,12,25,6.266,0.001528,6.572,0.0045,10.7
2013,12,29,6.367,0.001697,6.591,0.004396,10.18
2014,1,2,6.633,0.001374,6.611,0.003548,10.44
2014,1,6,6.722,0.001963,6.625,0.004211,10.45
2014,1,10,6.745,0.002553,6.622,0.005368,10.01
2014,1,14,6.757,0.002905,6.62,0.004281,10.54
2014,1,18,6.826,0.002017,6.63,0.006416,10.41
2014,1,22,6.92,0.002984,6.638,0.004503,10.3
2014,1,26,6.949,0.002695,6.646,0.002848,10.3
2014,1,30,6.979,0.003738,6.633,0.002254,10.13
2014,2,3,6.831,0.002832,6.617,0.001986,9.926
2014,2,7,6.83,0.002275,6.606,0.001219,9.743
2014,2,11,6.776,0.002011,6.621,0.0009162,9.413
2014,2,15,6.783,0.002378,6.615,-0.001407,9.818
2014,2,19,6.717,0.001718,6.618,-0.0007807,9.877
2014,2,23,6.488,0.001615,6.618,-0.001422,9.881
2014,2,27,6.576,0.001771,6.631,0.0002082,9.969
2014,3,3,6.727,0.002339,6.639,-0.001452,10.22
2014,3,7,6.927,0.00312,6.638,-0.004348,10.26
2014,3,11,6.743,0.002559,6.633,-0.00609,10.43
2014,3,15,6.57,0.00137,6.629,-0.003853,10.77
2014,3,19,6.104,0.003227,6.61,-0.003466,10.5
2014,3,23,5.989,0.001768,6.614,-0.003626,10.35
2014,3,27,6.112,0.002421,6.62,-0.0015,10.41
2014,3,31,6.217,0.002552,6.619,-0.001159,10.48
2014,4,4,6.264,0.00185,6.611,-0.0009617,10.43
2014,4,8,6.229,0.00193,6.608,-0.00116,10.83
2014,4,12,6.105,0.0008438,6.607,-7.192e-06,11.13
2014,4,16,6.076,0.0007673,6.605,0.003625,11.01
2014,4,20,6.138,0.0006213,6.614,0.005815,10.95
2014,4,24,6.285,0.0007945,6.626,0.008381,11.15
2014,4,28,6.292,0.0001792,6.629,0.009043,11.42
2014,5,2,6.254,0.0002353,6.628,0.006469,12.68
2014,5,6,6.309,0.0006941,6.628,0.007018,12.26
2014,5,10,6.179,-6.256e-05,6.634,0.007048,12.29
2014,5,14,6.124,-0.0004056,6.645,0.007807,13.22
2014,5,18,6.263,-0.0008642,6.665,0.01173,13.78
2014,5,22,6.192,-0.0001043,6.677,0.009881,13.58
2014,5,26,6.158,0.0003802,6.693,0.00893,13.81
2014,5,30,6.121,0.001086,6.703,0.006851,13.85
2014,6,3,6.151,0.001507,6.703,0.006585,13.53
2014,6,7,6.23,0.003125,6.7,0.002612,13.12
2014,6,11,6.189,0.003148,6.716,0.001221,13.3
2014,6,15,6.275,0.005044,6.714,0.0003298,13.82
2014,6,19,6.346,0.004082,6.727,-0.002453,14.23
2014,6,23,6.419,0.004497,6.741,-0.001894,14.66
2014,6,27,6.529,0.004242,6.755,0.0003492,15.27
2014,7,1,6.658,0.004395,6.781,-0.001257,15.98
2014,7,5,6.874,0.003541,6.816,0.0008508,15.86
2014,7,9,7.028,0.003635,6.841,0.001557,15.92
2014,7,13,7.061,0.004625,6.86,0.001862,15.47
2014,7,17,7.003,0.004816,6.874,-0.003011,15.59
2014,7,21,7.152,0.00444,6.887,-0.004622,15.97
2014,7,25,7.188,0.005401,6.888,-0.01085,16.26
2014,7,29,7.117,0.002263,6.904,-0.01312,16.17
2014,8,2,7.169,0.002627,6.917,-0.01295,16.22
2014,8,6,7.164,0.002959,6.92,-0.01318,16.48
2014,8,10,7.087,0.003636,6.925,-0.01432,16.48
2014,8,14,7.14,0.003512,6.927,-0.01066,17
2014,8,18,7.183,0.003696,6.923,-0.01084,17.04
2014,8,22,7.104,0.002701,6.929,-0.009682,17.09
2014,8,26,7.19,0.002126,6.924,-0.007738,16.79
2014,8,30,7.196,0.00291,6.926,-0.009884,17.44
2014,9,3,7.113,0.003132,6.91,-0.01108,17.23
2014,9,7,7.221,0.001656,6.901,-0.003537,16.82
2014,9,11,7.309,0.002072,6.903,-0.005207,16.74
2014,9,15,7.458,0.001892,6.904,-0.002475,16.91
2014,9,19,7.508,0.00223,6.907,-0.005115,17.13
2014,9,23,7.693,0.0004333,6.907,-0.00351,17.08
2014,9,27,7.745,0.0002576,6.917,-0.003675,17.03
2014,10,1,7.606,0.0005388,6.936,-0.002743,17.01
2014,10,5,7.627,-0.000662,6.951,0.002358,17.09
2014,10,9,7.78,0.000677,6.964,0.002482,17.02
2014,10,13,7.853,0.0019,6.966,-0.0002704,16.96
2014,10,17,7.963,0.001894,6.998,0.002248,16.45
2014,10,21,8.109,0.00295,7.009,-0.0001879,16.34
2014,10,25,8.077,0.003151,6.991,-0.00117,15.77
2014,10,29,7.983,0.003762,6.979,-0.002278,15.51
2014,11,2,7.835,0.002673,6.98,0.0001105,15.27
2014,11,6,7.737,0.003843,6.985,-0.002161,15.3
2014,11,10,7.676,0.004358,6.999,-0.005537,15.08
2014,11,14,7.735,0.003119,7.001,-0.002433,14.46
2014,11,18,7.796,0.002906,7,-0.004316,14.04
2014,11,22,7.97,0.003378,7.003,-0.001398,13.97
2014,11,26,7.949,0.004161,7.008,-0.00255,13.89
2014,11,30,7.975,0.004857,7.013,-0.000838,13.7
2014,12,4,8.032,0.004595,7.021,-0.001977,13.35
2014,12,8,8.246,0.005627,7.016,-0.005657,13.34
2014,12,12,8.398,0.005719,7,-0.007006,13.12
2014,12,16,8.068,0.004254,6.995,-0.005947,12.82
2014,12,20,8.139,0.004059,6.982,-0.005445,12.67
2014,12,24,7.853,0.003238,6.977,-0.004854,12.52
2014,12,28,7.629,0.001424,6.994,-0.00223,12.61
2015,1,1,7.369,0.00181,7.01,3.171e-05,12.23
2015,1,5,7.449,0.001927,7.043,0.001088,12.25
2015,1,9,7.584,0.002859,7.077,-0.001696,12.36
2015,1,13,7.582,0.00303,7.107,-0.001747,12.09
2015,1,17,7.761,0.003522,7.122,-0.0003226,12.02
2015,1,21,7.791,0.004679,7.13,-0.002466,11.89
2015,1,25,7.63,0.003554,7.138,-0.001262,12.17
2015,1,29,7.593,0.004304,7.143,-3.454e-05,12.19
2015,2,2,7.448,0.004276,7.137,-0.002,11.96
2015,2,6,7.62,0.003606,7.134,-0.0008094,12.01
2015,2,10,7.901,0.00574,7.124,-0.002066,12
2015,2,14,7.625,0.005067,7.128,-0.008239,12.14
2015,2,18,7.495,0.004599,7.121,-0.005734,12.35
2015,2,22,7.174,0.005365,7.116,-0.007748,12.25
2015,2,26,7.007,0.005298,7.099,-0.005911,12.05
2015,3,2,6.664,0.005202,7.041,-0.003466,11.77
2015,3,6,6.683,0.003475,7.036,-0.002642,11.59
2015,3,10,6.799,0.003532,7.03,-0.004065,11.61
2015,3,14,6.939,0.003031,7.035,-0.00471,11.72
2015,3,18,6.945,0.002428,7.033,-0.004597,12.06
2015,3,22,6.92,0.001584,7.033,-0.002205,11.99
2015,3,26,7.039,0.001851,7.035,-0.0005624,12.11
2015,3,30,6.844,0.001338,7.021,-0.0005114,12.24
2015,4,3,6.606,0.0007353,7.011,0.003145,12.06
2015,4,7,6.556,-0.0006658,6.998,0.008451,11.92
2015,4,11,6.603,0.0002147,6.988,0.005006,12.24
2015,4,15,6.342,0.001433,6.967,0.0001834,12.25
2015,4,19,6.074,-0.0008443,6.948,0.0006852,12.15
2015,4,23,5.944,-0.000444,6.939,0.003159,11.84
2015,4,27,5.976,-0.0004251,6.943,0.002462,12.29
2015,5,1,6.064,-3.477e-05,6.958,0.0006629,12.12
2015,5,5,6.206,-0.001376,6.961,0.003858,12.08
2015,5,9,6.099,-0.0007353,6.949,0.0007954,12.28
2015,5,13,6.051,-0.00205,6.935,0.0008418,12.36
2015,5,17,6.168,-0.003882,6.94,0.001269,12.69
2015,5,21,6.24,-0.004342,6.934,0.002665,12.81
2015,5,25,6.337,-0.004551,6.93,0.003835,12.82
2015,5,29,6.5,-0.005401,6.93,0.005979,13.08
2015,6,2,6.643,-0.005835,6.941,0.006835,13.29
2015,6,6,6.579,-0.005646,6.959,0.005476,13.67
